adminregion,ain,assessorid,bathrooms,bedrooms,center_lat,center_lon,cluster,effectiveyearbuilt,istaxableparcel,location_1,location_1_address,nettaxablevalue,parcelboundarydescription,parcelclassification,propertylocation,recordingdate,roll_fixtureexemp,roll_fixturevalue,roll_homeownersexemp,roll_impbaseyear,roll_impvalue,roll_landbaseyear,roll_landvalue,roll_perspropexemp,roll_perspropvalue,roll_realestateexemp,roll_totalexemption,roll_totalvalue,roll_totlandimp,rollyear,rowid,situscity,situsdirection,situsfraction,situshouseno,situsstreet,situsunit,situszip,situszip5,sqftmain,taxratearea,taxratearea_city,totbuildingdatalines,units,usecode,usecodedescchar1,usecodedescchar2,usecodedescchar3,usecodedescchar4,usetype,yearbuilt,sqft_value
11,8113007029,8113-007-029,4,9,34.03924723,-118.03112243,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03112243, 34.03924723]}",,100754,TRACT NO. 2377   LOT COM S 45¢38'20'' W 150 FT FROM MOST S COR OF LOT 121 TR NO 11904 TH S 45¢38'20'' W 50 FT TH S 44¢21'40'' E 25 FT TH S 45¢38'30'' W 84.02 FT TH N 76¢56'30'' W 29.67 FT TH S 45¢38'20'' W 35.60 FT TH S 76¢37'50'' E 231.14 FT TH N 45¢38'20'' E TO A PT S 44¢21'40'' E FROM BEG TH N 44¢21'40'' W TO BEG  PART OF LOT    4, ,1705 BURKETT RD  SOUTH EL MONTE CA  91733,19911011,0,0,0,1975,75776,1975,24978,0,0,0,0,100754,100754,2014,20148113007029,SOUTH EL MONTE CA, , ,1705,BURKETT RD, ,91733-4545,91733,3529,06579,SOUTH EL MONTE,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1949,28.55029753471238
11,8113007029,8113-007-029,4,9,34.03924723,-118.03112243,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03112243, 34.03924723]}",,102767,TRACT NO. 2377   LOT COM S 45¢38'20'' W 150 FT FROM MOST S COR OF LOT 121 TR NO 11904 TH S 45¢38'20'' W 50 FT TH S 44¢21'40'' E 25 FT TH S 45¢38'30'' W 84.02 FT TH N 76¢56'30'' W 29.67 FT TH S 45¢38'20'' W 35.60 FT TH S 76¢37'50'' E 231.14 FT TH N 45¢38'20'' E TO A PT S 44¢21'40'' E FROM BEG TH N 44¢21'40'' W TO BEG  PART OF LOT    4, ,1705 BURKETT RD  SOUTH EL MONTE CA  91733,19911011,0,0,0,1975,77290,1975,25477,0,0,0,0,102767,102767,2015,20158113007029,SOUTH EL MONTE CA, , ,1705,BURKETT RD, ,91733-4545,91733,3529,06579,SOUTH EL MONTE,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1949,29.120714083309718
11,8113007029,8113-007-029,4,9,34.03924723,-118.03112243,11401,1957,Y,"{'type': 'Point', 'coordinates': [-118.03112243, 34.03924723]}",,95687,TRACT NO. 2377   LOT COM S 45¢38'20'' W 150 FT FROM MOST S COR OF LOT 121 TR NO 11904 TH S 45¢38'20'' W 50 FT TH S 44¢21'40'' E 25 FT TH S 45¢38'30'' W 84.02 FT TH N 76¢56'30'' W 29.67 FT TH S 45¢38'20'' W 35.60 FT TH S 76¢37'50'' E 231.14 FT TH N 45¢38'20'' E TO A PT S 44¢21'40'' E FROM BEG TH N 44¢21'40'' W TO BEG  PART OF LOT    4, ,1705 BURKETT RD  SOUTH EL MONTE CA  91733,19911011,0,0,0,1975,71964,1975,23723,0,0,0,0,95687,95687,2010,20108113007029,SOUTH EL MONTE CA, , ,1705,BURKETT RD, ,91733-4545,91733,3529,06579,SOUTH EL MONTE,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1949,27.114480022669312
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,390960,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20121219,0,0,0,2013,150000,2013,240000,0,960,0,0,390960,390000,2013,20138113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,138.343949044586
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,469249,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,20130903,0,0,0,2012,155719,2012,313530,0,0,0,0,469249,469249,2015,20158113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,199.6804255319149
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,392730,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20130917,0,0,0,2013,150681,2013,241089,0,960,0,0,392730,391770,2014,20148113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,138.97027600849256
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,72353,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,57576,1975,14777,0,0,0,0,72353,72353,2014,20148113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,19.639793702497286
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,478286,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,221149,2005,264137,0,0,0,7000,485286,485286,2010,20108113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,138.53439908649727
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,356403,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,20100708,0,0,0,1996,243928,1996,112475,0,0,0,0,356403,356403,2014,20148113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,105.72619400771285
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,84291,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,19931209,0,0,0,1977,59010,1977,25281,0,0,0,0,84291,84291,2008,20088113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,35.86851063829787
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,338470,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,19960404,0,0,0,1996,231654,1996,106816,0,0,0,0,338470,338470,2010,20108113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,100.40640759418571
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,514208,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,237519,2005,283689,0,0,0,7000,521208,521208,2015,20158113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,148.78903796745647
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,284885,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,19991006,0,0,0,1998,178769,1998,105156,0,960,0,0,284885,283925,2006,20068113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,100.80856334041047
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,64911,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,51651,1975,13260,0,0,0,0,64911,64911,2006,20068113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,17.61970684039088
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,86416,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,20081231,0,0,0,1977,60499,1977,25917,0,0,0,0,86416,86416,2011,20118113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,36.77276595744681
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,467553,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,0,2005,213068,2005,254485,0,0,0,0,467553,467553,2007,20078113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,133.47216671424493
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,326102,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,19960404,0,0,0,1996,223189,1996,102913,0,0,0,0,326102,326102,2007,20078113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,96.73746662711362
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,400556,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20130917,0,0,0,2013,153691,2013,245905,0,960,0,0,400556,399596,2015,20158113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,141.73956121726823
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,481939,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,222814,2005,266125,0,0,0,7000,488939,488939,2011,20118113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,139.57721952612047
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,72027,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,57316,1975,14711,0,0,0,0,72027,72027,2013,20138113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,19.55130293159609
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,301546,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20080214,0,0,0,1998,189259,1998,111327,0,960,0,0,301546,300586,2010,20108113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,106.70417551309271
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,66209,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,52684,1975,13525,0,0,0,0,66209,66209,2007,20078113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,17.972041259500543
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,363523,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,20100708,0,0,0,1996,248801,1996,114722,0,0,0,0,363523,363523,2015,20158113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,107.83832690596262
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,82639,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,19931209,0,0,0,1977,57853,1977,24786,0,0,0,0,82639,82639,2007,20078113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,35.16553191489362
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,88143,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,20081231,0,0,0,1977,61708,1977,26435,0,0,0,0,88143,88143,2012,20128113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,37.507659574468086
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,319709,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,19960404,0,0,0,1996,218813,1996,100896,0,0,0,0,319709,319709,2006,20068113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,94.84099673687334
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,341018,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,20100708,0,0,0,1996,233398,1996,107620,0,0,0,0,341018,341018,2011,20118113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,101.1622663897953
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,491717,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,227270,2005,271447,0,0,0,7000,498717,498717,2012,20128113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,142.36854125035683
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,458387,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,0,2005,208891,2005,249496,0,0,0,0,458387,458387,2006,20068113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,130.85555238367115
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,302261,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20080214,0,0,0,1998,189709,1998,111592,0,960,0,0,302261,301301,2009,20098113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,106.95718329794762
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,70616,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,56193,1975,14423,0,0,0,0,70616,70616,2012,20128113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,19.16829533116178
03,2482009007,2482-009-007,4,7,34.155102790000001,-118.34258873,03414,1961,Y,"{'type': 'Point', 'coordinates': [-118.34258873, 34.15510279]}",,1150000,TRACT NO 10141 LOT  110, ,3808 W HEFFRON DR  BURBANK CA  91505,20140102,0,0,0,2006,225300,2006,924700,0,0,0,0,1150000,1150000,2018,20182482009007,BURBANK CA,W, ,3808,HEFFRON DR, ,91505-3421,91505,3447,02530,BURBANK    ,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1949,333.623440673049
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,303809,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20080214,0,0,0,1998,190684,1998,112165,0,960,0,0,303809,302849,2011,20118113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,107.50495399858457
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,457980,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,20120514,0,0,0,2012,151980,2012,306000,0,0,0,0,457980,457980,2013,20138113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,194.88510638297873
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,67532,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,53737,1975,13795,0,0,0,0,67532,67532,2008,20088113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,18.33116178067318
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,501690,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,231815,2005,276875,0,0,0,7000,508690,508690,2013,20138113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,145.21552954610334
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,339275,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,19960404,0,0,0,1996,232205,1996,107070,0,0,0,0,339275,339275,2009,20098113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,100.64520913675467
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,85976,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,20081231,0,0,0,1977,60190,1977,25786,0,0,0,0,85976,85976,2009,20098113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,36.585531914893615
11,8113014012,8113-014-012,5,9,34.04342818,-118.02993194,11401,1960,Y,"{'type': 'Point', 'coordinates': [-118.02993194, 34.04342818]}",,479440,TRACT # 14281 SW 4 FT OF LOT 11 AND ALL OF LOT   12, ,1902 BUNKER AVE  EL MONTE CA  91733,20041222,0,0,7000,2005,221675,2005,264765,0,0,0,7000,486440,486440,2009,20098113014012,EL MONTE CA, , ,1902,BUNKER AVE, ,91733-4106,91733,3503,06597,unincorporated,3,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1916,138.86383100199828
11,8113015010,8113-015-010,4,8,34.04313995,-118.02860679,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.02860679, 34.04313995]}",,347837,TRACT # 13946 LOT   22, ,1924 FRUITVALE AVE  EL MONTE CA  91733,20100708,0,0,0,1996,238065,1996,109772,0,0,0,0,347837,347837,2012,20128113015010,EL MONTE CA, , ,1924,FRUITVALE AVE, ,91733-4118,91733,3371,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1955,103.18510827647583
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,296354,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,19991006,0,0,0,1998,185990,1998,109404,0,960,0,0,296354,295394,2008,20088113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,104.86694975230007
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,68881,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,54811,1975,14070,0,0,0,0,68881,68881,2009,20098113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,18.697339847991312
11,8113012025,8113-012-025,4,4,34.04207409,-118.03078995,11401,1941,Y,"{'type': 'Point', 'coordinates': [-118.03078995, 34.04207409]}",,81019,TRACT # 13946 LOT   55, ,1815 FRUITVALE AVE  EL MONTE CA  91733,19931209,0,0,0,1977,56719,1977,24300,0,0,0,0,81019,81019,2006,20068113012025,EL MONTE CA, , ,1815,FRUITVALE AVE, ,91733-4115,91733,2350,06597,unincorporated,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1941,34.47617021276596
03,2484006003,2484-006-003,4,4,34.161129979999998,-118.33281212,03414,1947,Y,"{'type': 'Point', 'coordinates': [-118.33281212, 34.16112998]}",,249368,TRACT # 12715 LOT   27, ,210 N FLORENCE ST  BURBANK CA  91505,20151014,0,0,0,1981,95653,1981,153055,0,660,0,0,249368,248708,2018,20182484006003,BURBANK CA,N, ,210,FLORENCE ST, ,91505-3618,91505,2064,02530,BURBANK    ,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1947,120.81782945736434
03,2484006005,2484-006-005,4,4,34.161386270000001,-118.33293565,03414,1947,Y,"{'type': 'Point', 'coordinates': [-118.33293565, 34.16138627]}",,363052,TRACT # 12715 LOT   29, ,226 N FLORENCE ST  BURBANK CA  91505,19880805,0,0,0,1989,54410,1989,308402,0,240,0,0,363052,362812,2018,20182484006005,BURBANK CA,N, ,226,FLORENCE ST, ,91505-3618,91505,2064,02530,BURBANK    ,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1947,175.89728682170542
03,2484008016,2484-008-016,4,4,34.161465540000002,-118.33363380999999,03414,1947,Y,"{'type': 'Point', 'coordinates': [-118.33363381, 34.16146554]}",,390157,TRACT # 12715 LOT   18, ,243 N FLORENCE ST  BURBANK CA  91505,20161006,0,0,0,2002,155795,2002,233697,0,665,0,0,390157,389492,2018,20182484008016,BURBANK CA,N, ,243,FLORENCE ST, ,91505-3619,91505,2064,02530,BURBANK    ,1,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1947,189.0295542635659
11,8113012024,8113-012-024,4,8,34.04217404,-118.03066770,11401,1964,Y,"{'type': 'Point', 'coordinates': [-118.0306677, 34.04217404]}",,69233,TRACT # 13946 LOT   54, ,1823 FRUITVALE AVE  EL MONTE CA  91733,20031010,0,0,0,1975,55092,1975,14141,0,0,0,0,69233,69233,2011,20118113012024,EL MONTE CA, , ,1823,FRUITVALE AVE, ,91733-4115,91733,3684,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1948,18.792888165038
11,8113014023,8113-014-023,4,8,34.04323424,-118.02943813,11401,1962,Y,"{'type': 'Point', 'coordinates': [-118.02943813, 34.04323424]}",,309865,TRACT # 13946 LOT   11, ,1909 FRUITVALE AVE  EL MONTE CA  91733,20080214,0,0,0,1998,194497,1998,114408,0,960,0,0,309865,308905,2012,20128113014023,EL MONTE CA, , ,1909,FRUITVALE AVE, ,91733-4117,91733,2826,06597,unincorporated,2,4,0400,Residential,Four Units  (Any Combination),4 Stories or Less, ,R-I,1962,109.64791224345365
